time,symbol,assettype,assetmaintype,cusip,assetsubtype,description,bidprice,bidsize,bidid,askprice,asksize,askid,lastprice,lastsize,lastid,openprice,highprice,lowprice,bidtick,closeprice,netchange,totalvolume,quotetimeinlong,tradetimeinlong,mark,exchange,exchangename,marginable,shortable,volatility,digits,nav,peratio,divamount,divyield,divdate,securitystatus,regularmarketlastprice,regularmarketlastsize,regularmarketnetchange,regularmarkettradetimeinlong,netpercentchangeindouble,markchangeindouble,markpercentchangeindouble,regularmarketpercentchangeindouble,delayed,fiftytwowkhigh,fiftytwowklow
2020-07-13 19:20:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,387.45,200,Q,387.52,100,N,387.52,100,D,389.06,399.82,386.4, ,383.68,3.84,36736744,1594668044402,1594668043843,387.52,q,NASD,True,True,0.0084,4,0.0,30.0784,3.28,0.85,2020-05-08 00:00:00.000,Normal,387.52,1,3.84,1594668043843,1.0008,3.84,1.0008,1.0008,False,399.82,192.58
2020-07-13 19:25:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,386.5,300,N,386.58,300,Q,386.53,100,N,389.06,399.82,385.61, ,383.68,2.85,37466934,1594668344504,1594668344493,386.53,q,NASD,True,True,0.0085,4,0.0,30.0784,3.28,0.85,2020-05-08 00:00:00.000,Normal,386.53,1,2.85,1594668344493,0.7428,2.85,0.7428,0.7428,False,399.82,192.58
2020-07-13 19:40:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,384.81,200,Q,384.87,1200,Q,384.87,400,D,389.06,399.82,383.38, ,383.68,1.19,39717447,1594669244548,1594669244512,384.87,q,NASD,True,True,0.0085,4,0.0,30.0784,3.28,0.85,2020-05-08 00:00:00.000,Normal,384.87,4,1.19,1594669244512,0.3102,1.19,0.3102,0.3102,False,399.82,192.58
2020-07-13 19:45:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,385.21,200,N,385.28,100,Q,385.25,100,D,389.06,399.82,383.38, ,383.68,1.57,40510007,1594669544541,1594669544540,385.25,q,NASD,True,True,0.0085,4,0.0,30.0784,3.28,0.85,2020-05-08 00:00:00.000,Normal,385.25,1,1.57,1594669544540,0.4092,1.57,0.4092,0.4092,False,399.82,192.58
2020-07-13 20:00:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,381.99,300,P,382.39,500,P,382.01,0,K,389.06,399.82,381.03, ,383.68,-1.67,47030209,1594670442984,1594670444285,381.99,q,NASD,True,True,0.0091,4,0.0,30.0784,3.28,0.85,2020-05-08 00:00:00.000,Normal,381.91,21467,-1.77,1594670400289,-0.4353,-1.69,-0.4405,-0.4613,False,399.82,192.58
2020-07-13 20:05:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,381.9,200,P,382.1,1000,P,382.1,0,D,389.06,399.82,381.03, ,383.68,-1.5802,47101447,1594670740640,1594670742687,381.91,q,NASD,True,True,0.0093,4,0.0,30.0784,3.28,0.85,2020-05-08 00:00:00.000,Normal,381.91,21467,-1.77,1594670400289,-0.4119,-1.77,-0.4613,-0.4613,False,399.82,192.58
2020-07-14 13:00:46,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,380.1,100,Q,380.45,400,P,380.23,0,D,0.0,0.0,0.0, ,381.91,-1.68,532085,1594731643908,1594731646197,380.45,q,NASD,True,True,0.0606,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,381.91,21467,0.0,1594670400289,-0.4399,-1.46,-0.3823,0.0,False,399.82,192.58
2020-07-14 13:05:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,379.51,100,Q,379.99,100,Q,379.99,0,D,0.0,0.0,0.0, ,381.91,-1.92,617847,1594731944638,1594731945128,379.99,q,NASD,True,True,0.0589,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,381.91,21467,0.0,1594670400289,-0.5027,-1.92,-0.5027,0.0,False,399.82,192.58
2020-07-14 13:10:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,379.15,2000,K,379.35,300,Q,379.2,0,K,0.0,0.0,0.0, ,381.91,-2.71,680358,1594732245020,1594732244871,379.35,q,NASD,True,True,0.0563,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,381.91,21467,0.0,1594670400289,-0.7096,-2.56,-0.6703,0.0,False,399.82,192.58
2020-07-14 13:15:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,379.0,100,Q,379.51,1000,Q,379.02,0,Q,0.0,0.0,0.0, ,381.91,-2.89,756482,1594732542075,1594732544731,379.51,q,NASD,True,True,0.0543,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,381.91,21467,0.0,1594670400289,-0.7567,-2.4,-0.6284,0.0,False,399.82,192.58
2020-07-14 13:20:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,379.66,200,K,379.88,100,Q,379.81,0,P,0.0,0.0,0.0, ,381.91,-2.1,796787,1594732844858,1594732844858,379.88,q,NASD,True,True,0.0532,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,381.91,21467,0.0,1594670400289,-0.5499,-2.03,-0.5315,0.0,False,399.82,192.58
2020-07-14 13:30:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,380.15,100,Q,380.34,100,Q,380.26,100,D,379.36,380.45,379.0, ,381.91,-1.65,2970047,1594733445115,1594733445066,380.26,q,NASD,True,True,0.0496,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,380.26,1,-1.65,1594733445066,-0.432,-1.65,-0.432,-0.432,False,399.82,192.58
2020-07-14 13:35:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,384.38,200,Q,384.46,100,Q,384.48,100,Q,379.36,385.28,379.0, ,381.91,2.57,4411886,1594733744634,1594733744634,384.46,q,NASD,True,True,0.0434,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,384.48,1,2.57,1594733744634,0.6729,2.55,0.6677,0.6729,False,399.82,192.58
2020-07-14 13:40:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,384.72,100,Z,384.8,100,P,384.79,100,Q,379.36,385.28,379.0, ,381.91,2.88,5330449,1594734045356,1594734045353,384.79,q,NASD,True,True,0.0403,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,384.79,1,2.88,1594734045353,0.7541,2.88,0.7541,0.7541,False,399.82,192.58
2020-07-14 13:45:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,385.09,100,Z,385.14,100,Q,385.085,1000,D,379.36,386.45,379.0, ,381.91,3.175,6317029,1594734344436,1594734344346,385.09,q,NASD,True,True,0.0377,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,385.085,10,3.175,1594734344346,0.8313,3.18,0.8327,0.8313,False,399.82,192.58
2020-07-14 13:50:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,382.21,100,Q,382.28,100,K,382.23,200,D,379.36,386.45,379.0, ,381.91,0.32,7167738,1594734644953,1594734645035,382.23,q,NASD,True,True,0.0359,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,382.23,2,0.32,1594734645035,0.0838,0.32,0.0838,0.0838,False,399.82,192.58
2020-07-14 14:00:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,381.49,200,Q,381.62,100,Q,381.56,100,D,379.36,386.45,378.31, ,381.91,-0.35,9320451,1594735245080,1594735245012,381.56,q,NASD,True,True,0.0325,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,381.56,1,-0.35,1594735245012,-0.0916,-0.35,-0.0916,-0.0916,False,399.82,192.58
2020-07-14 14:20:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,377.9,100,Z,377.97,100,Q,377.935,100,D,379.36,386.45,375.51, ,381.91,-3.975,12562622,1594736444740,1594736444820,377.935,q,NASD,True,True,0.0289,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,377.935,1,-3.975,1594736444820,-1.0408,-3.975,-1.0408,-1.0408,False,399.82,192.58
2020-07-14 14:25:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,377.65,100,Q,377.72,100,Q,377.71,100,Z,379.36,386.45,375.51, ,381.91,-4.2,13183277,1594736744906,1594736744901,377.71,q,NASD,True,True,0.0283,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,377.71,1,-4.2,1594736744901,-1.0997,-4.2,-1.0997,-1.0997,False,399.82,192.58
2020-07-14 14:30:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,379.77,100,K,379.84,200,Z,379.83,200,D,379.36,386.45,375.51, ,381.91,-2.08,13789469,1594737044998,1594737044951,379.83,q,NASD,True,True,0.0277,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,379.83,2,-2.08,1594737044951,-0.5446,-2.08,-0.5446,-0.5446,False,399.82,192.58
2020-07-14 14:35:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,380.8,200,Z,380.84,100,Q,380.83,100,Q,379.36,386.45,375.51, ,381.91,-1.08,14512024,1594737344640,1594737344640,380.83,q,NASD,True,True,0.0272,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,380.83,1,-1.08,1594737344640,-0.2828,-1.08,-0.2828,-0.2828,False,399.82,192.58
2020-07-14 14:40:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,379.88,100,P,379.98,300,Z,379.913,1000,D,379.36,386.45,375.51, ,381.91,-1.9967,15136176,1594737644913,1594737644912,379.913,q,NASD,True,True,0.0266,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,379.913,10,-1.9967,1594737644912,-0.5228,-1.9967,-0.5228,-0.5228,False,399.82,192.58
2020-07-14 14:50:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,380.28,100,Z,380.36,100,J,380.3,100,D,379.36,386.45,375.51, ,381.91,-1.61,16017962,1594738245027,1594738244379,380.3,q,NASD,True,True,0.0259,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,380.3,1,-1.61,1594738244379,-0.4216,-1.61,-0.4216,-0.4216,False,399.82,192.58
2020-07-14 14:55:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,381.13,200,P,381.2,300,Z,381.139,1000,P,379.36,386.45,375.51, ,381.91,-0.771,16515433,1594738545089,1594738545088,381.139,q,NASD,True,True,0.0255,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,381.139,10,-0.771,1594738545088,-0.2019,-0.771,-0.2019,-0.2019,False,399.82,192.58
2020-07-14 15:00:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,379.19,100,K,379.29,100,Q,379.18,1000,D,379.36,386.45,375.51, ,381.91,-2.73,16965883,1594738844397,1594738844258,379.19,q,NASD,True,True,0.0252,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,379.18,10,-2.73,1594738844258,-0.7148,-2.72,-0.7122,-0.7148,False,399.82,192.58
2020-07-14 15:05:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,378.19,100,Q,378.31,300,P,378.227,200,D,379.36,386.45,375.51, ,381.91,-3.6826,17471755,1594739144593,1594739144330,378.227,q,NASD,True,True,0.0249,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,378.227,2,-3.6826,1594739144330,-0.9643,-3.6826,-0.9643,-0.9643,False,399.82,192.58
2020-07-14 15:15:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,380.51,200,K,380.57,100,Z,380.51,100,D,379.36,386.45,375.51, ,381.91,-1.4,18282470,1594739744261,1594739743623,380.51,q,NASD,True,True,0.0244,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,380.51,1,-1.4,1594739743623,-0.3666,-1.4,-0.3666,-0.3666,False,399.82,192.58
2020-07-14 15:25:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,381.16,200,Q,381.23,300,Q,381.16,1400,D,379.36,386.45,375.51, ,381.91,-0.75,18993987,1594740345168,1594740345159,381.16,q,NASD,True,True,0.024,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,381.16,14,-0.75,1594740345159,-0.1964,-0.75,-0.1964,-0.1964,False,399.82,192.58
2020-07-14 15:30:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,380.56,200,Q,380.62,100,Q,380.568,100,D,379.36,386.45,375.51, ,381.91,-1.3425,19293312,1594740645011,1594740644888,380.568,q,NASD,True,True,0.0238,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,380.568,1,-1.3425,1594740644888,-0.3515,-1.3425,-0.3515,-0.3515,False,399.82,192.58
2020-07-14 15:35:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,382.7,200,Q,382.78,100,Q,382.734,100,D,379.36,386.45,375.51, ,381.91,0.8238,19695822,1594740944786,1594740944208,382.734,q,NASD,True,True,0.0236,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,382.734,1,0.8238,1594740944208,0.2157,0.8238,0.2157,0.2157,False,399.82,192.58
2020-07-14 15:45:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,383.47,100,Q,383.57,100,Z,383.533,300,D,379.36,386.45,375.51, ,381.91,1.6234,20767319,1594741544961,1594741544736,383.533,q,NASD,True,True,0.023,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,383.533,3,1.6234,1594741544736,0.4251,1.6234,0.4251,0.4251,False,399.82,192.58
2020-07-14 15:50:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,383.74,200,K,383.8,100,Q,383.77,100,D,379.36,386.45,375.51, ,381.91,1.86,21108059,1594741845334,1594741845341,383.77,q,NASD,True,True,0.0229,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,383.77,1,1.86,1594741845341,0.487,1.86,0.487,0.487,False,399.82,192.58
2020-07-14 15:55:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,382.35,300,Z,382.41,100,Q,382.367,300,D,379.36,386.45,375.51, ,381.91,0.4566,21470217,1594742144671,1594742144710,382.367,q,NASD,True,True,0.0227,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,382.367,3,0.4566,1594742144710,0.1196,0.4566,0.1196,0.1196,False,399.82,192.58
2020-07-14 16:00:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,382.19,200,Z,382.23,100,Q,382.201,500,P,379.36,386.45,375.51, ,381.91,0.2908,21732595,1594742444894,1594742444315,382.201,q,NASD,True,True,0.0226,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,382.201,5,0.2908,1594742444315,0.0761,0.2908,0.0761,0.0761,False,399.82,192.58
2020-07-14 16:05:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,382.56,100,Z,382.6,200,Z,382.575,100,Z,379.36,386.45,375.51, ,381.91,0.665,21971828,1594742744756,1594742744730,382.575,q,NASD,True,True,0.0225,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,382.575,1,0.665,1594742744730,0.1741,0.665,0.1741,0.1741,False,399.82,192.58
2020-07-14 16:10:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,382.33,100,Q,382.36,100,Q,382.356,500,D,379.36,386.45,375.51, ,381.91,0.4459,22235001,1594743045036,1594743045000,382.356,q,NASD,True,True,0.0223,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,382.356,5,0.4459,1594743045000,0.1168,0.4459,0.1168,0.1168,False,399.82,192.58
2020-07-14 16:15:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,381.99,100,Q,382.03,100,Q,382.024,400,D,379.36,386.45,375.51, ,381.91,0.1144,22410666,1594743344898,1594743343155,382.024,q,NASD,True,True,0.0223,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,382.024,4,0.1144,1594743343155,0.03,0.1144,0.03,0.03,False,399.82,192.58
2020-07-14 16:20:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,383.55,100,Q,383.59,100,K,383.55,100,Q,379.36,386.45,375.51, ,381.91,1.64,22753434,1594743645121,1594743644520,383.55,q,NASD,True,True,0.0221,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,383.55,1,1.64,1594743644520,0.4294,1.64,0.4294,0.4294,False,399.82,192.58
2020-07-14 16:25:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,383.33,100,Q,383.39,100,Q,383.307,300,P,379.36,386.45,375.51, ,381.91,1.397,22983087,1594743944639,1594743942041,383.33,q,NASD,True,True,0.022,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,383.307,3,1.397,1594743942041,0.3658,1.42,0.3718,0.3658,False,399.82,192.58
2020-07-14 16:30:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,382.85,200,P,382.9,200,P,382.88,100,D,379.36,386.45,375.51, ,381.91,0.97,23173445,1594744244718,1594744243261,382.88,q,NASD,True,True,0.0219,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,382.88,1,0.97,1594744243261,0.254,0.97,0.254,0.254,False,399.82,192.58
2020-07-14 16:35:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,383.23,100,J,383.29,100,Q,383.24,300,D,379.36,386.45,375.51, ,381.91,1.33,23407741,1594744544863,1594744544608,383.24,q,NASD,True,True,0.0218,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,383.24,3,1.33,1594744544608,0.3482,1.33,0.3482,0.3482,False,399.82,192.58
2020-07-14 16:40:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,383.36,200,Q,383.42,100,Q,383.4,100,Z,379.36,386.45,375.51, ,381.91,1.49,23533434,1594744845085,1594744844914,383.4,q,NASD,True,True,0.0218,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,383.4,1,1.49,1594744844914,0.3901,1.49,0.3901,0.3901,False,399.82,192.58
2020-07-14 16:45:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,383.06,100,Z,383.11,100,Q,383.08,100,Z,379.36,386.45,375.51, ,381.91,1.17,23694015,1594745144997,1594745144946,383.08,q,NASD,True,True,0.0217,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,383.08,1,1.17,1594745144946,0.3064,1.17,0.3064,0.3064,False,399.82,192.58
2020-07-14 16:55:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,381.68,100,Z,381.75,100,Q,381.716,100,D,379.36,386.45,375.51, ,381.91,-0.1943,24060167,1594745744788,1594745744737,381.716,q,NASD,True,True,0.0215,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,381.716,1,-0.1943,1594745744737,-0.0509,-0.1943,-0.0509,-0.0509,False,399.82,192.58
2020-07-14 17:00:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,381.12,100,P,381.17,100,Q,381.179,100,D,379.36,386.45,375.51, ,381.91,-0.7313,24264597,1594746044803,1594746044785,381.17,q,NASD,True,True,0.0215,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,381.179,1,-0.7313,1594746044785,-0.1915,-0.74,-0.1938,-0.1915,False,399.82,192.58
2020-07-14 17:10:46,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,380.29,200,Z,380.35,100,Q,380.34,100,D,379.36,386.45,375.51, ,381.91,-1.57,24760398,1594746644553,1594746644106,380.34,q,NASD,True,True,0.0213,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,380.34,1,-1.57,1594746644106,-0.4111,-1.57,-0.4111,-0.4111,False,399.82,192.58
2020-07-14 17:25:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,381.73,200,Q,381.78,100,K,381.774,100,D,379.36,386.45,375.51, ,381.91,-0.136,25322584,1594747544366,1594747542679,381.774,q,NASD,True,True,0.0211,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,381.774,1,-0.136,1594747542679,-0.0356,-0.136,-0.0356,-0.0356,False,399.82,192.58
2020-07-14 17:30:44,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,382.01,100,N,382.05,100,Z,382.049,100,D,379.36,386.45,375.51, ,381.91,0.1388,25483318,1594747843927,1594747842623,382.049,q,NASD,True,True,0.021,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,382.049,1,0.1388,1594747842623,0.0363,0.1388,0.0363,0.0363,False,399.82,192.58
2020-07-14 17:40:45,AAPL,EQUITY,EQUITY,037833100,NULL,Apple Inc. - Common Stock,383.34,100,N,383.39,100,P,383.34,100,D,379.36,386.45,375.51, ,381.91,1.43,25975819,1594748445144,1594748444519,383.34,q,NASD,True,True,0.0208,4,0.0,30.0784,3.28,0.86,2020-05-08 00:00:00.000,Normal,383.34,1,1.43,1594748444519,0.3744,1.43,0.3744,0.3744,False,399.82,192.58
